source	edge_type	destination
biological process	mixins	occurrent
biological process	mixins	ontology class
pathway	exact_mappings	PW:0000001
pathway	exact_mappings	WIKIDATA:Q4915012
pathway	narrow_mappings	SIO:010526
pathway	narrow_mappings	GO:0007165
pathway	is_a	biological process
pathway	mixins	ontology class
physiology	exact_mappings	STY:T039
physiological process	exact_mappings	STY:T039
physiology	exact_mappings	WIKIDATA:Q30892994
physiological process	exact_mappings	WIKIDATA:Q30892994
physiology	narrow_mappings	STY:T040
physiological process	narrow_mappings	STY:T040
physiology	narrow_mappings	STY:T042
physiological process	narrow_mappings	STY:T042
physiology	narrow_mappings	STY:T043
physiological process	narrow_mappings	STY:T043
physiology	narrow_mappings	STY:T045
physiological process	narrow_mappings	STY:T045
physiology	is_a	biological process
physiological process	is_a	biological process
physiology	mixins	ontology class
physiological process	mixins	ontology class
behavior	exact_mappings	GO:0007610
behavior	exact_mappings	STY:T053
behavior	narrow_mappings	STY:T041
behavior	narrow_mappings	STY:T054
behavior	narrow_mappings	STY:T055
behavior	is_a	biological process
behavior	mixins	ontology class
behavior	mixins	activity and behavior
processed material	exact_mappings	OBI:0000047
processed material	is_a	chemical mixture
drug	exact_mappings	WIKIDATA:Q12140
drug	exact_mappings	CHEBI:23888
drug	exact_mappings	STY:T200
drug	exact_mappings	dcid:Drug
drug	narrow_mappings	STY:T195
drug	is_a	molecular mixture
drug	broad_mappings	STY:T121
drug	mixins	chemical or drug or treatment
drug	mixins	ontology class
environmental food contaminant	is_a	chemical entity
environmental food contaminant	related_mappings	CHEBI:78299
food additive	is_a	chemical entity
food additive	related_mappings	CHEBI:64047
food	exact_mappings	STY:T168
food	is_a	chemical mixture
organism attribute	exact_mappings	STY:T032
organism attribute	is_a	attribute
phenotypic properties	is_a	organism attribute
phenotypic quality	is_a	organism attribute
phenotypic properties	mappings	PATO:0000001
phenotypic quality	mappings	PATO:0000001
inheritance	close_mappings	STY:T045
genetic inheritance	close_mappings	STY:T045
inheritance	exact_mappings	HP:0000005
genetic inheritance	exact_mappings	HP:0000005
inheritance	exact_mappings	GENO:0000141
genetic inheritance	exact_mappings	GENO:0000141
inheritance	exact_mappings	NCIT:C45827
genetic inheritance	exact_mappings	NCIT:C45827
inheritance	is_a	biological entity
genetic inheritance	is_a	biological entity
organismal entity	exact_mappings	WIKIDATA:Q7239
organismal entity	exact_mappings	UMLSSG:LIVB
organismal entity	exact_mappings	CARO:0001010
organismal entity	narrow_mappings	STY:T008
organismal entity	is_a	biological entity
organismal entity	mixins	subject of investigation
bacterium	exact_mappings	NCBITaxon:1869227
bacterium	exact_mappings	STY:T007
bacterium	is_a	organismal entity
virus	exact_mappings	NCBITaxon:10239
virus	exact_mappings	STY:T005
virus	is_a	organismal entity
virus	mixins	subject of investigation
cellular organism	exact_mappings	NCBITaxon:131567
cellular organism	is_a	organismal entity
cellular organism	mixins	subject of investigation
mammal	exact_mappings	NCBITaxon:40674
mammal	exact_mappings	STY:T015
mammal	exact_mappings	NCIT:C14234
mammal	exact_mappings	FOODON:03411134
mammal	is_a	cellular organism
mammal	mixins	subject of investigation
human	exact_mappings	STY:T016
human	exact_mappings	NCBITaxon:9606
human	exact_mappings	SIO:000485
human	exact_mappings	NCIT:C14225
human	is_a	mammal
human	mixins	subject of investigation
plant	exact_mappings	NCIT:C14258
plant	exact_mappings	STY:T002
plant	exact_mappings	PO:0000003
plant	exact_mappings	NCIT:C79659
plant	is_a	cellular organism
invertebrate	exact_mappings	NCIT:C14228
invertebrate	exact_mappings	OMIT:0008565
invertebrate	exact_mappings	FOODON:00002452
invertebrate	exact_mappings	STY:T011
invertebrate	is_a	cellular organism
invertebrate	related_mappings	NCBITaxon:1767184
vertebrate	exact_mappings	STY:T010
vertebrate	exact_mappings	NCBITaxon:7742
vertebrate	exact_mappings	OMIT:0015545
vertebrate	is_a	cellular organism
vertebrate	related_mappings	NCBITaxon:2662825
fungus	exact_mappings	STY:T004
fungus	exact_mappings	NCIT:C14209
fungus	exact_mappings	FOODON:03411261
fungus	narrow_mappings	FOODON:03315605
fungus	narrow_mappings	NCBITaxon:1670606
fungus	is_a	cellular organism
life stage	in_subset	model_organism_database
life stage	exact_mappings	UBERON:0000105
life stage	narrow_mappings	HsapDv:0000000
life stage	is_a	organismal entity
organism	exact_mappings	SIO:010000
individual organism	exact_mappings	SIO:010000
organism	exact_mappings	STY:T001
individual organism	exact_mappings	STY:T001
organism	narrow_mappings	WIKIDATA:Q795052
individual organism	narrow_mappings	WIKIDATA:Q795052
organism	narrow_mappings	foaf:Person
individual organism	narrow_mappings	foaf:Person
organism	is_a	organismal entity
individual organism	is_a	organismal entity
organism	mixins	subject of investigation
individual organism	mixins	subject of investigation
population of individual organisms	in_subset	model_organism_database
population of individual organisms	exact_mappings	PCO:0000001
population of individual organisms	exact_mappings	SIO:001061
population of individual organisms	exact_mappings	STY:T098
population of individual organisms	exact_mappings	OBI:0000181
population of individual organisms	is_a	organismal entity
population of individual organisms	mixins	subject of investigation
phenome	narrow_mappings	STY:T033
disease or phenotypic feature	narrow_mappings	STY:T033
phenome	is_a	biological entity
disease or phenotypic feature	is_a	biological entity
phenome	union_of	disease
disease or phenotypic feature	union_of	disease
phenome	union_of	phenotypic feature
disease or phenotypic feature	union_of	phenotypic feature
condition	in_subset	model_organism_database
disorder	in_subset	model_organism_database
medical condition	in_subset	model_organism_database
disease	in_subset	model_organism_database
condition	in_subset	translator_minimal
disorder	in_subset	translator_minimal
medical condition	in_subset	translator_minimal
disease	in_subset	translator_minimal
condition	exact_mappings	MONDO:0000001
disorder	exact_mappings	MONDO:0000001
medical condition	exact_mappings	MONDO:0000001
disease	exact_mappings	MONDO:0000001
condition	exact_mappings	DOID:4
disorder	exact_mappings	DOID:4
medical condition	exact_mappings	DOID:4
disease	exact_mappings	DOID:4
condition	exact_mappings	NCIT:C2991
disorder	exact_mappings	NCIT:C2991
medical condition	exact_mappings	NCIT:C2991
disease	exact_mappings	NCIT:C2991
condition	exact_mappings	WIKIDATA:Q12136
disorder	exact_mappings	WIKIDATA:Q12136
medical condition	exact_mappings	WIKIDATA:Q12136
disease	exact_mappings	WIKIDATA:Q12136
condition	exact_mappings	SIO:010299
disorder	exact_mappings	SIO:010299
medical condition	exact_mappings	SIO:010299
disease	exact_mappings	SIO:010299
condition	exact_mappings	UMLSSG:DISO
disorder	exact_mappings	UMLSSG:DISO
medical condition	exact_mappings	UMLSSG:DISO
disease	exact_mappings	UMLSSG:DISO
condition	exact_mappings	STY:T047
disorder	exact_mappings	STY:T047
medical condition	exact_mappings	STY:T047
disease	exact_mappings	STY:T047
condition	exact_mappings	dcid:Disease
disorder	exact_mappings	dcid:Disease
medical condition	exact_mappings	dcid:Disease
disease	exact_mappings	dcid:Disease
condition	narrow_mappings	STY:T019
disorder	narrow_mappings	STY:T019
medical condition	narrow_mappings	STY:T019
disease	narrow_mappings	STY:T019
condition	narrow_mappings	STY:T020
disorder	narrow_mappings	STY:T020
medical condition	narrow_mappings	STY:T020
disease	narrow_mappings	STY:T020
condition	narrow_mappings	STY:T048
disorder	narrow_mappings	STY:T048
medical condition	narrow_mappings	STY:T048
disease	narrow_mappings	STY:T048
condition	narrow_mappings	STY:T049
disorder	narrow_mappings	STY:T049
medical condition	narrow_mappings	STY:T049
disease	narrow_mappings	STY:T049
condition	narrow_mappings	STY:T190
disorder	narrow_mappings	STY:T190
medical condition	narrow_mappings	STY:T190
disease	narrow_mappings	STY:T190
condition	narrow_mappings	STY:T191
disorder	narrow_mappings	STY:T191
medical condition	narrow_mappings	STY:T191
disease	narrow_mappings	STY:T191
condition	narrow_mappings	MONDO:0042489
disorder	narrow_mappings	MONDO:0042489
medical condition	narrow_mappings	MONDO:0042489
disease	narrow_mappings	MONDO:0042489
condition	is_a	disease or phenotypic feature
disorder	is_a	disease or phenotypic feature
medical condition	is_a	disease or phenotypic feature
disease	is_a	disease or phenotypic feature
sign	in_subset	model_organism_database
symptom	in_subset	model_organism_database
phenotype	in_subset	model_organism_database
trait	in_subset	model_organism_database
endophenotype	in_subset	model_organism_database
phenotypic feature	in_subset	model_organism_database
sign	exact_mappings	UPHENO:0001001
symptom	exact_mappings	UPHENO:0001001
phenotype	exact_mappings	UPHENO:0001001
trait	exact_mappings	UPHENO:0001001
endophenotype	exact_mappings	UPHENO:0001001
phenotypic feature	exact_mappings	UPHENO:0001001
sign	exact_mappings	SIO:010056
symptom	exact_mappings	SIO:010056
phenotype	exact_mappings	SIO:010056
trait	exact_mappings	SIO:010056
endophenotype	exact_mappings	SIO:010056
phenotypic feature	exact_mappings	SIO:010056
sign	exact_mappings	WIKIDATA:Q104053
symptom	exact_mappings	WIKIDATA:Q104053
phenotype	exact_mappings	WIKIDATA:Q104053
trait	exact_mappings	WIKIDATA:Q104053
endophenotype	exact_mappings	WIKIDATA:Q104053
phenotypic feature	exact_mappings	WIKIDATA:Q104053
sign	exact_mappings	UMLS:C4021819
symptom	exact_mappings	UMLS:C4021819
phenotype	exact_mappings	UMLS:C4021819
trait	exact_mappings	UMLS:C4021819
endophenotype	exact_mappings	UMLS:C4021819
phenotypic feature	exact_mappings	UMLS:C4021819
sign	exact_mappings	NCIT:C16977
symptom	exact_mappings	NCIT:C16977
phenotype	exact_mappings	NCIT:C16977
trait	exact_mappings	NCIT:C16977
endophenotype	exact_mappings	NCIT:C16977
phenotypic feature	exact_mappings	NCIT:C16977
sign	exact_mappings	SNOMEDCT:8116006
symptom	exact_mappings	SNOMEDCT:8116006
phenotype	exact_mappings	SNOMEDCT:8116006
trait	exact_mappings	SNOMEDCT:8116006
endophenotype	exact_mappings	SNOMEDCT:8116006
phenotypic feature	exact_mappings	SNOMEDCT:8116006
sign	exact_mappings	MESH:D010641
symptom	exact_mappings	MESH:D010641
phenotype	exact_mappings	MESH:D010641
trait	exact_mappings	MESH:D010641
endophenotype	exact_mappings	MESH:D010641
phenotypic feature	exact_mappings	MESH:D010641
sign	narrow_mappings	STY:T184
symptom	narrow_mappings	STY:T184
phenotype	narrow_mappings	STY:T184
trait	narrow_mappings	STY:T184
endophenotype	narrow_mappings	STY:T184
phenotypic feature	narrow_mappings	STY:T184
sign	narrow_mappings	WIKIDATA:Q169872
symptom	narrow_mappings	WIKIDATA:Q169872
phenotype	narrow_mappings	WIKIDATA:Q169872
trait	narrow_mappings	WIKIDATA:Q169872
endophenotype	narrow_mappings	WIKIDATA:Q169872
phenotypic feature	narrow_mappings	WIKIDATA:Q169872
sign	narrow_mappings	WIKIDATA:Q25203551
symptom	narrow_mappings	WIKIDATA:Q25203551
